id,name,min_far,max_height,min_front_setback,side_setback,rear_setback,city,max_far,max_front_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,id_class,city_name
12907,RR14,,35.0,20.0,5.0,20.0,109,,,,0.07,35.0,,,12907,
12908,RR15,,35.0,20.0,5.0,20.0,109,,,,0.07,35.0,,,12908,
12909,RR18,,35.0,20.0,5.0,20.0,109,,,,0.06,35.0,,,12909,
12910,RR2,,35.0,20.0,5.0,20.0,109,,,,0.5,35.0,,,12910,
12911,RR2.5,,35.0,20.0,5.0,20.0,109,,,,0.4,35.0,,,12911,
12912,RR20,,35.0,20.0,5.0,20.0,109,,,,0.05,35.0,,,12912,
12913,RR3,,35.0,20.0,5.0,20.0,109,,,,0.33,35.0,,,12913,
12914,RR3.5,,35.0,20.0,5.0,20.0,109,,,,0.29,35.0,,,12914,
12915,RR4,,35.0,20.0,5.0,20.0,109,,,,0.25,35.0,,,12915,
12917,RR5,,35.0,20.0,5.0,20.0,109,,,,0.2,35.0,,,12917,
12918,RR6,,35.0,20.0,5.0,20.0,109,,,,0.17,35.0,,,12918,
12919,RR6.8,,35.0,20.0,5.0,20.0,109,,,,0.15,35.0,,,12919,
12920,RR7,,35.0,20.0,5.0,20.0,109,,,,0.14,35.0,,,12920,
12921,RR8,,35.0,20.0,5.0,20.0,109,,,,0.13,35.0,,,12921,
12922,RR9,,35.0,20.0,5.0,20.0,109,,,,0.11,35.0,,,12922,
12923,UR 10,,35.0,20.0,5.0,20.0,109,1.0,,,10.0,50.0,,,12923,
12924,UR1,,35.0,20.0,5.0,20.0,109,0.8,,,1.0,40.0,,,12924,
12925,UR10,,35.0,20.0,5.0,20.0,109,1.0,,,10.0,50.0,,,12925,
12926,UR11,,35.0,20.0,5.0,20.0,109,1.0,,,11.0,50.0,,,12926,
12927,UR12,,35.0,20.0,5.0,20.0,109,1.0,,,12.0,50.0,,,12927,
12929,UR15,,40.0,15.0,5.0,10.0,109,1.8,,,15.0,60.0,,,12929,
12930,UR16,,40.0,15.0,5.0,10.0,109,1.8,,,16.0,60.0,,,12930,
12931,UR17,,40.0,15.0,5.0,10.0,109,1.8,,,17.0,60.0,,,12931,
12932,UR18,,40.0,15.0,5.0,10.0,109,1.8,,,18.0,60.0,,,12932,
12933,UR2,,35.0,20.0,5.0,20.0,109,0.8,,,2.0,40.0,,,12933,
12934,UR2.2,,35.0,20.0,5.0,20.0,109,0.8,,,2.2,40.0,,,12934,
12936,UR2.8,,35.0,20.0,5.0,20.0,109,0.8,,,2.8,40.0,,,12936,
12937,UR20,,40.0,15.0,5.0,10.0,109,1.8,,,20.0,60.0,,,12937,
12938,UR3,,35.0,20.0,5.0,20.0,109,0.8,,,3.0,40.0,,,12938,
12939,UR4,,35.0,20.0,5.0,20.0,109,0.8,,,4.0,40.0,,,12939,
12940,UR4.3,,35.0,20.0,5.0,20.0,109,0.8,,,4.3,40.0,,,12940,
12941,UR4.8,,35.0,20.0,5.0,20.0,109,0.8,,,4.8,40.0,,,12941,
12942,UR5,,35.0,20.0,5.0,20.0,109,0.8,,,5.0,40.0,,,12942,
12943,UR5.5,,35.0,20.0,5.0,20.0,109,0.8,,,5.5,40.0,,,12943,
12944,UR5.6,,35.0,20.0,5.0,20.0,109,0.8,,,5.6,40.0,,,12944,
12945,UR6,,35.0,20.0,5.0,20.0,109,0.8,,,6.0,40.0,,,12945,
12946,UR7,,35.0,20.0,5.0,20.0,109,1.0,,,7.0,50.0,,,12946,
12947,UR7.5,,35.0,20.0,5.0,20.0,109,1.0,,,7.5,50.0,,,12947,
12948,UR7.6,,35.0,20.0,5.0,20.0,109,1.0,,,7.6,50.0,,,12948,
12949,UR8,,35.0,20.0,5.0,20.0,109,1.0,,,8.0,50.0,,,12949,
12950,UR9,,35.0,20.0,5.0,20.0,109,1.0,,,9.0,50.0,,,12950,
12951,GC,,35.0,,,,109,1.0,,,,50.0,,8000.0,12951,
12952,LC,,35.0,,,,109,1.0,,,50.0,50.0,,8000.0,12952,
12953,LCTS,,35.0,,,,109,1.0,,,50.0,50.0,,8000.0,12953,
12954,RVSC,,35.0,15.0,5.0,10.0,109,1.0,,,50.0,50.0,,8000.0,12954,
12955,LI,,65.0,,,,109,2.0,,,,50.0,,10000.0,12955,
12956,GI,,65.0,,,,109,2.0,,,,50.0,,20000.0,12956,
12957,DA10,,35.0,30.0,10.0,20.0,109,,,,0.1,35.0,,,12957,
12958,DA100,,35.0,30.0,10.0,20.0,109,,,,0.01,35.0,,,12958,
12959,DA15,,35.0,30.0,10.0,20.0,109,,,,0.07,35.0,,,12959,
12960,DA17,,35.0,30.0,10.0,20.0,109,,,,0.06,35.0,,,12960,
12961,DA20,,35.0,30.0,10.0,20.0,109,,,,0.05,35.0,,,12961,
12962,DA25,,35.0,30.0,10.0,20.0,109,,,,0.04,35.0,,,12962,
12963,DA29,,35.0,30.0,10.0,20.0,109,,,,0.03,35.0,,,12963,
12964,DA30,,35.0,30.0,10.0,20.0,109,,,,0.03,35.0,,,12964,
12965,DA35,,35.0,30.0,10.0,20.0,109,,,,0.03,35.0,,,12965,
12966,DA40,,35.0,30.0,10.0,20.0,109,,,,0.03,35.0,,,12966,
12967,DA40/160,,35.0,30.0,10.0,20.0,109,,,,0.01,35.0,,,12967,
12968,DA60,,35.0,30.0,10.0,20.0,109,,,,0.02,35.0,,,12968,
12969,LEA100,,35.0,30.0,10.0,20.0,109,,,,0.01,35.0,,,12969,
12970,LEA120,,35.0,30.0,10.0,20.0,109,,,,0.0083,35.0,,,12970,
12971,LEA160,,35.0,30.0,10.0,20.0,109,,,,0.00625,35.0,,,12971,
12972,LEA160/640,,35.0,30.0,10.0,20.0,109,,,,0.00625,35.0,,,12972,
12974,LEA200,,35.0,30.0,10.0,20.0,109,,,,0.005,35.0,,,12974,
12975,LEA240,,35.0,30.0,10.0,20.0,109,,,,0.00417,35.0,,,12975,
12976,LEA320,,35.0,30.0,10.0,20.0,109,,,,0.00313,35.0,,,12976,
12977,LEA40,,35.0,30.0,10.0,20.0,109,,,,0.025,35.0,,,12977,
12979,LEA60,,35.0,30.0,10.0,20.0,109,,,,0.016669999999999997,35.0,,,12979,
12980,LEA640,,35.0,30.0,10.0,20.0,109,,,,0.00156,35.0,,,12980,
12981,LEA70,,35.0,30.0,10.0,20.0,109,,,,0.01429,35.0,,,12981,
12982,LEA75,,35.0,30.0,10.0,20.0,109,,,,0.013330000000000002,35.0,,,12982,
12983,LEA80,,35.0,30.0,10.0,20.0,109,,,,0.0125,35.0,,,12983,
12984,LIA 60,,35.0,30.0,10.0,20.0,109,,,,0.016669999999999997,35.0,,,12984,
12985,LIA100,,35.0,30.0,10.0,20.0,109,,,,0.01,35.0,,,12985,
12986,LIA20,,35.0,30.0,10.0,20.0,109,,,,0.05,35.0,,,12986,
12987,LIA30,,35.0,30.0,10.0,20.0,109,,,,0.03333,35.0,,,12987,
12988,LIA40,,35.0,30.0,10.0,20.0,109,,,,0.025,35.0,,,12988,
12989,LIA60,,35.0,30.0,10.0,20.0,109,,,,0.016669999999999997,35.0,,,12989,
12990,LIA80,,35.0,30.0,10.0,20.0,109,,,,0.0125,35.0,,,12990,
12991,RRD100,,35.0,30.0,10.0,20.0,109,,,,0.01,35.0,,,12991,
12992,RRD120,,35.0,30.0,10.0,20.0,109,,,,0.008329999999999999,35.0,,,12992,
12993,RRD150,,35.0,30.0,10.0,20.0,109,,,,0.006670000000000001,35.0,,,12993,
12994,RRD160,,35.0,30.0,10.0,20.0,109,,,,0.00625,35.0,,,12994,
12995,RRD160/640,,35.0,30.0,10.0,20.0,109,,,,0.00625,35.0,,,12995,
12996,RRD20,,35.0,30.0,10.0,20.0,109,,,,0.05,35.0,,,12996,
12997,RRD200,,35.0,30.0,10.0,20.0,109,,,,0.005,35.0,,,12997,
12998,RRD240,,35.0,30.0,10.0,20.0,109,,,,0.0041667,35.0,,,12998,
12999,RRD25,,35.0,30.0,10.0,20.0,109,,,,0.04,35.0,,,12999,
13000,RRD30,,35.0,30.0,10.0,20.0,109,,,,0.03333,35.0,,,13000,
13001,RRD320,,35.0,30.0,10.0,20.0,109,,,,0.003125,35.0,,,13001,
13002,RRD40,,35.0,30.0,10.0,20.0,109,,,,0.025,35.0,,,13002,
13004,RRD60,,35.0,30.0,10.0,20.0,109,,,,0.016669999999999997,35.0,,,13004,
13005,RRD80,,35.0,30.0,10.0,20.0,109,,,,0.0125,35.0,,,13005,
13006,PQP,,35.0,20.0,5.0,20.0,109,0.8,,,,40.0,,6000.0,13006,
13701,R-E/S-10,,36.0,20.0,10.0,20.0,107,,,,2.178,25.0,,,13701,
13702,R-E/S-102/DR,,30.0,20.0,10.0,20.0,107,,,,2.2,25.0,,,13702,
13703,R-E/S-11,,36.0,50.0,20.0,20.0,107,,,,1.0,15.0,,,13703,
13704,R-E/S-110,,28.0,50.0,20.0,20.0,107,,,,1.0,15.0,,,13704,
13705,R-E/S-9,,36.0,20.0,10.0,20.0,107,,,,4.356,30.0,,,13705,
13706,R-E/SS-107,,,,,,107,,,,3.0,,,,13706,
13707,R-1/CCR,,36.0,,,,107,,,,0.25,50.0,,,13707,
13708,R-1/S-10,,36.0,20.0,10.0,20.0,107,,,,2.178,25.0,,,13708,
13709,R-1/S-10/CD,,36.0,20.0,10.0,20.0,107,,,,2.178,25.0,,,13709,
13710,R-1/S-10/DR/CD,,36.0,20.0,10.0,20.0,107,,,,2.178,25.0,,,13710,
13711,R-1/S-100,,30.0,40.0,10.0,20.0,107,,,,2.2,25.0,,,13711,
13712,R-1/S-101/DR,,28.0,20.0,10.0,20.0,107,,,,2.2,25.0,,,13712,
13713,R-1/S-104,,30.0,25.0,8.0,20.0,107,,,,3.0,,,,13713,
13714,R-1/S-105/DR/GH/CD,,28.0,20.0,10.0,20.0,107,,,,2.178,25.0,,,13714,
13715,R-1/S-106,,28.0,20.0,10.0,20.0,107,,,,2.178,25.0,,,13715,
13716,R-1/S-11,,36.0,50.0,20.0,20.0,107,,,,1.0,15.0,,,13716,
13717,R-1/S-13,,36.0,50.0,20.0,20.0,107,,,,0.2,10.0,,,13717,
13718,R-1/S-13/DR/CD,,36.0,50.0,20.0,20.0,107,,,,0.2,10.0,,,13718,
13719,R-1/S-17/AO/DR/CD,,28.0,20.0,5.0,20.0,107,,,,8.712,,,,13719,
13720,R-1/S-17/DR/CD,,28.0,20.0,5.0,20.0,107,,,,8.712,,,,13720,
13721,R-1/S-17/DR/CD/NIAE,,28.0,20.0,5.0,20.0,107,,,,8.712,,,,13721,
13722,R-1/S-17/DR/GH/CD,,28.0,20.0,5.0,20.0,107,,,,8.712,,,,13722,
13723,R-1/S-7,,36.0,20.0,5.0,20.0,107,,,,8.712,50.0,,,13723,
13724,R-1/S-7/CD,,36.0,20.0,5.0,20.0,107,,,,8.712,50.0,,,13724,
13725,R-1/S-7/DR/CD,,36.0,20.0,5.0,20.0,107,,,,8.712,50.0,,,13725,
13726,R-1/S-71/DR,,30.0,20.0,5.0,20.0,107,,,,8.7,50.0,,,13726,
13727,R-1/S-72,,30.0,20.0,5.0,20.0,107,,,,8.7,50.0,,,13727,
13728,R-1/S-73,,28.0,20.0,5.0,20.0,107,,,,8.7,50.0,,,13728,
13729,R-1/S-74,,,,,,107,,,,20.0,,,,13729,
13730,R-1/S-8,,36.0,20.0,5.0,20.0,107,,,,5.808,40.0,,,13730,
20101,COMMUNITY BUSINESS-130-V,,130.0,,,,101,3.6,,,150.0,,,,20101,
20102,COMMUNITY BUSINESS-165-I,,165.0,,,,101,3.6,,,150.0,,,,20102,
20103,COMMUNITY BUSINESS-40-X,,40.0,,,,101,3.6,,,150.0,,,,20103,
20104,COMMUNITY BUSINESS-65-A,,65.0,,,,101,3.6,,,150.0,,,,20104,
20105,COMMUNITY BUSINESS-65-X,,65.0,,,,101,3.6,,,150.0,,,,20105,
20106,COMMUNITY BUSINESS-70-X,,70.0,,,,101,3.6,,,150.0,,,,20106,
20107,COMMUNITY BUSINESS-84-E,,84.0,,,,101,3.6,,,150.0,,,,20107,
20109,COMMUNITY BUSINESS-96-X,,96.0,,,,101,3.6,,,150.0,,,,20109,
20110,COMMUNITY BUSINESS-OS,,0.0,,,,101,5.0,,,,,,,20110,
20111,DOWNTOWN- GENERAL-110-X,,110.0,,,,101,6.0,,,150.0,,,,20111,
20112,DOWNTOWN- GENERAL-120/320-R-2,,320.0,,,,101,6.0,,,150.0,,,,20112,
20113,DOWNTOWN- GENERAL-120-F,,120.0,,,,101,6.0,,,150.0,,,,20113,
20114,DOWNTOWN- GENERAL-120-R-2,,120.0,,,,101,6.0,,,150.0,,,,20114,
20115,DOWNTOWN- GENERAL-120-X,,120.0,,,,101,6.0,,,150.0,,,,20115,
20116,DOWNTOWN- GENERAL-130-L,,130.0,,,,101,6.0,,,150.0,,,,20116,
20117,DOWNTOWN- GENERAL-160-F,,160.0,,,,101,6.0,,,150.0,,,,20117,
20118,DOWNTOWN- GENERAL-200-S,,200.0,,,,101,6.0,,,150.0,,,,20118,
20119,DOWNTOWN- GENERAL-225-S,,225.0,,,,101,6.0,,,150.0,,,,20119,
20120,DOWNTOWN- GENERAL-50-N,,50.0,,,,101,6.0,,,150.0,,,,20120,
20121,DOWNTOWN- GENERAL-65-A,,65.0,,,,101,6.0,,,150.0,,,,20121,
20122,DOWNTOWN- GENERAL-70-X,,70.0,,,,101,6.0,,,150.0,,,,20122,
20123,DOWNTOWN- GENERAL-80-130-F,,130.0,,,,101,6.0,,,150.0,,,,20123,
20124,DOWNTOWN- GENERAL-80-130-X,,130.0,,,,101,6.0,,,150.0,,,,20124,
20125,DOWNTOWN- GENERAL-80-T,,80.0,,,,101,6.0,,,150.0,,,,20125,
20127,DOWNTOWN- GENERAL-80-T-130-T,,130.0,,,,101,6.0,,,150.0,,,,20127,
20128,DOWNTOWN- GENERAL-80-X,,80.0,,,,101,6.0,,,150.0,,,,20128,
20129,DOWNTOWN- GENERAL-85-X,,85.0,,,,101,6.0,,,150.0,,,,20129,
20130,DOWNTOWN- GENERAL-90-X,,90.0,,,,101,6.0,,,150.0,,,,20130,
20131,DOWNTOWN- GENERAL-OS,,0.0,,,,101,,,,,,,,20131,
20132,DOWNTOWN- OFFICE-120-X,,120.0,,,,101,9.0,,,150.0,,,,20132,
20133,DOWNTOWN- OFFICE-150-S,,150.0,,,,101,9.0,,,150.0,,,,20133,
20134,DOWNTOWN- OFFICE-150-X,,150.0,,,,101,9.0,,,150.0,,,,20134,
20135,DOWNTOWN- OFFICE-200-S,,200.0,,,,101,9.0,,,150.0,,,,20135,
20136,DOWNTOWN- OFFICE-250-S,,250.0,,,,101,9.0,,,150.0,,,,20136,
20137,DOWNTOWN- OFFICE-275-E,,275.0,,,,101,9.0,,,150.0,,,,20137,
20138,DOWNTOWN- OFFICE-285-S,,285.0,,,,101,9.0,,,150.0,,,,20138,
20139,DOWNTOWN- OFFICE-300-S,,300.0,,,,101,9.0,,,150.0,,,,20139,
20140,DOWNTOWN- OFFICE-350-S,,350.0,,,,101,9.0,,,150.0,,,,20140,
20141,DOWNTOWN- OFFICE-400-S,,400.0,,,,101,9.0,,,150.0,,,,20141,
20142,DOWNTOWN- OFFICE-450-S,,450.0,,,,101,9.0,,,150.0,,,,20142,
20143,DOWNTOWN- OFFICE-50/85/550-TB,,550.0,,,,101,9.0,,,150.0,,,,20143,
20144,DOWNTOWN- OFFICE-500-S,,500.0,,,,101,9.0,,,150.0,,,,20144,
20145,DOWNTOWN- OFFICE-50-X,,50.0,,,,101,9.0,,,150.0,,,,20145,
20146,DOWNTOWN- OFFICE-550-S,,550.0,,,,101,9.0,,,150.0,,,,20146,
20147,DOWNTOWN- OFFICE-75-X,,75.0,,,,101,9.0,,,150.0,,,,20147,
20148,DOWNTOWN- OFFICE-80-130-F,,130.0,,,,101,9.0,,,150.0,,,,20148,
20149,DOWNTOWN- OFFICE-84-X,,84.0,,,,101,9.0,,,150.0,,,,20149,
20150,DOWNTOWN- OFFICE-85-X,,85.0,,,,101,9.0,,,150.0,,,,20150,
20151,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-150-S,,150.0,,,,101,6.0,,,150.0,,,,20151,
20153,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-200-S,,200.0,,,,101,6.0,,,150.0,,,,20153,
20154,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-320-I,,320.0,,,,101,6.0,,,150.0,,,,20154,
20155,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-350-S,,350.0,,,,101,6.0,,,150.0,,,,20155,
20156,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-350-X,,350.0,,,,101,6.0,,,150.0,,,,20156,
20157,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-450-S,,450.0,,,,101,6.0,,,150.0,,,,20157,
20158,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT)-84-X,,84.0,,,,101,6.0,,,150.0,,,,20158,
20159,DOWNTOWN- RETAIL-110-X,,110.0,,,,101,6.0,,,150.0,,,,20159,
20160,DOWNTOWN- RETAIL-120-X,,120.0,,,,101,6.0,,,150.0,,,,20160,
20161,DOWNTOWN- RETAIL-150-X,,150.0,,,,101,6.0,,,150.0,,,,20161,
20162,DOWNTOWN- RETAIL-200-X,,200.0,,,,101,6.0,,,150.0,,,,20162,
20163,DOWNTOWN- RETAIL-240-H,,240.0,,,,101,6.0,,,150.0,,,,20163,
20164,DOWNTOWN- RETAIL-80-130-F,,130.0,,,,101,6.0,,,150.0,,,,20164,
20165,DOWNTOWN SUPPORT-120-F,,120.0,,,,101,5.0,,,150.0,,,,20165,
20166,DOWNTOWN SUPPORT-130-F,,130.0,,,,101,5.0,,,150.0,,,,20166,
20167,DOWNTOWN SUPPORT-200-S,,200.0,,,,101,5.0,,,150.0,,,,20167,
20168,DOWNTOWN SUPPORT-250-S,,250.0,,,,101,5.0,,,150.0,,,,20168,
20169,DOWNTOWN SUPPORT-320-I,,320.0,,,,101,5.0,,,150.0,,,,20169,
20170,DOWNTOWN SUPPORT-320-S,,320.0,,,,101,5.0,,,150.0,,,,20170,
20171,DOWNTOWN SUPPORT-340-I,,340.0,,,,101,5.0,,,150.0,,,,20171,
20172,DOWNTOWN SUPPORT-65-X,,65.0,,,,101,5.0,,,150.0,,,,20172,
20173,DOWNTOWN SUPPORT-90-X,,90.0,,,,101,5.0,,,150.0,,,,20173,
20174,CHINATOWN-COMMUNITY BUSINESS-200-S,,200.0,,,,101,2.8,,,217.0,,,,20174,
20175,CHINATOWN-COMMUNITY BUSINESS-250-S,,250.0,,,,101,2.8,,,217.0,,,,20175,
20176,CHINATOWN-COMMUNITY BUSINESS-50-N,,50.0,,,,101,2.8,,,217.0,,,,20176,
20177,CHINATOWN-COMMUNITY BUSINESS-65-85-N,,65.0,,,,101,2.8,,,217.0,,,,20177,
20178,CHINATOWN-COMMUNITY BUSINESS-65-A,,65.0,,,,101,2.8,,,217.0,,,,20178,
20179,CHINATOWN-COMMUNITY BUSINESS-65-N,,65.0,,,,101,2.8,,,217.0,,,,20179,
20182,HEAVY COMMERCIAL-105-J,,105.0,,,,101,9.0,,,150.0,,,,20182,
20184,HEAVY COMMERCIAL-130-L,,130.0,,,,101,9.0,,,150.0,,,,20184,
20185,HEAVY COMMERCIAL-160-M,,160.0,,,,101,9.0,,,150.0,,,,20185,
20186,HEAVY COMMERCIAL-40-X,,40.0,,,,101,9.0,,,150.0,,,,20186,
20187,HEAVY COMMERCIAL-85-X,,85.0,,,,101,9.0,,,150.0,,,,20187,
20188,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-50-N,,50.0,,,,101,1.0,,,217.0,,,,20188,
20189,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-85-N,,65.0,,,,101,1.0,,,217.0,,,,20189,
20190,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-A,,65.0,,,,101,1.0,,,217.0,,,,20190,
20191,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,,65.0,,,,101,1.0,,,217.0,,,,20191,
20192,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-OS,,0.0,,,,101,5.0,,,150.0,,,,20192,
20193,CHINATOWN- VISITOR RETAIL-50-N,,50.0,,,,101,2.0,,,217.0,,,,20193,
20195,SEE HUNTERS POINT REDEVELOPMENT PLAN-HP-RA,,0.0,,,,101,,,,,,,,20195,
20197,LIGHT INDUSTRIAL-105-J,,105.0,,,,101,5.0,,,150.0,,,,20197,
20198,LIGHT INDUSTRIAL-130-L,,130.0,,,,101,5.0,,,150.0,,,,20198,
20199,LIGHT INDUSTRIAL-40-X,,40.0,,,,101,5.0,,,150.0,,,,20199,
20200,LIGHT INDUSTRIAL-50-X,,50.0,,,,101,5.0,,,150.0,,,,20200,
20201,LIGHT INDUSTRIAL-65-J,,65.0,,,,101,5.0,,,150.0,,,,20201,
20202,LIGHT INDUSTRIAL-65-X,,65.0,,,,101,5.0,,,150.0,,,,20202,
20203,LIGHT INDUSTRIAL-80-E,,80.0,,,,101,5.0,,,150.0,,,,20203,
20204,LIGHT INDUSTRIAL-84-E,,84.0,,,,101,5.0,,,150.0,,,,20204,
20205,LIGHT INDUSTRIAL-84-X,,84.0,,,,101,5.0,,,150.0,,,,20205,
20209,LIGHT INDUSTRIAL-OS,,0.0,,,,101,,,,,,,,20209,
20211,HEAVY INDUSTRIAL-105-F,,105.0,,,,101,5.0,,,150.0,,,,20211,
20212,HEAVY INDUSTRIAL-150-X,,150.0,,,,101,5.0,,,150.0,,,,20212,
20213,HEAVY INDUSTRIAL-40-X,,40.0,,,,101,5.0,,,150.0,,,,20213,
20214,HEAVY INDUSTRIAL-65-J,,65.0,,,,101,5.0,,,150.0,,,,20214,
20215,HEAVY INDUSTRIAL-65-X,,65.0,,,,101,5.0,,,150.0,,,,20215,
20216,HEAVY INDUSTRIAL-80-E,,80.0,,,,101,5.0,,,150.0,,,,20216,
20219,MISSION BAY OFFICE DISTRICT-110,,110.0,,,,101,2.0,,,,,,,20219,
20221,SEE MISSION BAY SOUTH REDEVELOPMENT PLAN-110,,110.0,,,,101,5.0,,,150.0,,,,20221,
20222,SEE MISSION BAY SOUTH REDEVELOPMENT PLAN-40-X,,40.0,,,,101,5.0,,,150.0,,,,20222,
20223,SEE MISSION BAY SOUTH REDEVELOPMENT PLAN-MB-RA,,0.0,,,,101,,,,,,,,20223,
20224,MIXED USE-GENERAL-45-X,,45.0,,,,101,3.0,,,150.0,,,,20224,
20225,MIXED USE-GENERAL-65-X,,65.0,,,,101,5.0,,,150.0,,,,20225,
20226,MIXED USE-GENERAL-85-X,,85.0,,,,101,6.0,,,150.0,,,,20226,
20227,MIXED USE-OFFICE-105-F,,105.0,,,,101,7.5,,,150.0,,,,20227,
20228,MIXED USE-OFFICE-130-E,,130.0,,,,101,7.5,,,150.0,,,,20228,
20229,MIXED USE-OFFICE-130-G,,130.0,,,,101,7.5,,,150.0,,,,20229,
20230,MIXED USE-OFFICE-200-S,,200.0,,,,101,7.5,,,150.0,,,,20230,
20231,MIXED USE-OFFICE-40-X,,40.0,,,,101,3.0,,,150.0,,,,20231,
20233,MIXED USE-OFFICE-65-X,,65.0,,,,101,5.0,,,150.0,,,,20233,
20234,MIXED USE-OFFICE-85-X,,85.0,,,,101,6.0,,,150.0,,,,20234,
20236,MIXED USE-RESIDENTIAL-130-G,,130.0,,,,101,7.5,,,150.0,,,,20236,
20237,MIXED USE-RESIDENTIAL-40-X,,40.0,,,,101,3.0,,,150.0,,,,20237,
20238,MIXED USE-RESIDENTIAL-45-X,,45.0,,,,101,3.0,,,150.0,,,,20238,
20239,MIXED USE-RESIDENTIAL-65-X,,65.0,,,,101,5.0,,,150.0,,,,20239,
20240,MIXED USE-RESIDENTIAL-68-X,,68.0,,,,101,5.0,,,150.0,,,,20240,
20241,MIXED USE-RESIDENTIAL-85-X,,85.0,,,,101,6.0,,,150.0,,,,20241,
20242,MIXED USE-RESIDENTIAL-OS,,0.0,,,,101,,,,,,,,20242,
20243,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",,26.0,,,,101,1.8,,,54.45,,,,20243,
20244,"NEIGHBORHOOD COMMERCIAL, CLUSTER-28-X",,28.0,,,,101,1.8,,,54.45,,,,20244,
20245,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",,32.0,,,,101,1.8,,,54.45,,,,20245,
20246,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",,40.0,,,,101,1.8,,,54.45,,,,20246,
20247,"NEIGHBORHOOD COMMERCIAL, CLUSTER-45-X",,45.0,,,,101,1.8,,,54.45,,,,20247,
20248,"NEIGHBORHOOD COMMERCIAL, CLUSTER-50-X",,50.0,,,,101,1.8,,,54.45,,,,20248,
20249,"NEIGHBORHOOD COMMERCIAL, CLUSTER-55-X",,55.0,,,,101,1.8,,,54.45,,,,20249,
20251,"NEIGHBORHOOD COMMERCIAL, CLUSTER-CP",,0.0,,,,101,1.8,,,54.45,,,,20251,
20252,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",,0.0,,,,101,1.8,,,54.45,,,,20252,
20253,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-100-A",,100.0,,,,101,2.5,,,54.45,,,,20253,
20254,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-105-A",,105.0,,,,101,2.5,,,54.45,,,,20254,
20255,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40/65-X",,65.0,,,,101,2.5,,,54.45,,,,20255,
20256,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",,40.0,,,,101,2.5,,,54.45,,,,20256,
20257,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-45-X",,45.0,,,,101,2.5,,,54.45,,,,20257,
20258,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",,50.0,,,,101,2.5,,,54.45,,,,20258,
20259,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-55-X",,55.0,,,,101,2.5,,,54.45,,,,20259,
20260,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",,65.0,,,,101,2.5,,,54.45,,,,20260,
20261,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-OS",,0.0,,,,101,,,,54.45,,,,20261,
20262,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-105-E",,105.0,,,,101,3.6,,,72.6,,,,20262,
20263,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-B",,130.0,,,,101,3.6,,,72.6,,,,20263,
20264,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-E",,130.0,,,,101,3.6,,,72.6,,,,20264,
20265,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-V",,130.0,,,,101,3.6,,,72.6,,,,20265,
20266,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-160-F",,160.0,,,,101,3.6,,,72.6,,,,20266,
20267,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",,40.0,,,,101,3.6,,,72.6,,,,20267,
20268,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-50-X",,50.0,,,,101,3.6,,,72.6,,,,20268,
20269,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-55-X",,55.0,,,,101,3.6,,,72.6,,,,20269,
20270,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-56-X",,56.0,,,,101,3.6,,,72.6,,,,20270,
20271,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",,65.0,,,,101,3.6,,,72.6,,,,20271,
